datetime,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,raining
2024-08-26 10:00:00,87.8,105.1,80.6,79.33,0.0,0,0,0,31.5,10.3,80.0,1004.0,88.9,2.5,399.0,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-26 11:00:00,92.3,113.0,81.0,69.61,0.0,0,0,0,31.5,8.1,90.0,1001.3,58.4,2.5,536.7,1.9,5,,Partially cloudy,partly-cloudy-day,"42182099999,42139099999,42181099999",False
2024-08-26 12:00:00,91.4,107.8,78.8,66.78,0.0,0,0,0,23.0,11.4,80.0,1003.0,88.9,3.1,761.9,2.7,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-26 13:00:00,93.2,110.3,78.8,63.14,0.0,0,0,0,23.0,11.4,80.0,1002.0,88.9,3.1,574.3,2.1,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-26 14:00:00,93.7,115.5,81.2,67.25,0.007,100,0,0,20.8,9.9,80.0,999.2,88.2,1.6,621.8,2.2,6,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42139099999,42181099999",True
2024-08-26 15:00:00,89.6,105.1,78.8,70.66,0.0,0,0,0,34.4,23.0,100.0,1001.0,88.9,1.9,563.6,2.0,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-26 16:00:00,82.4,89.5,75.2,78.92,0.0,0,0,0,26.6,5.8,110.0,1000.0,88.9,2.5,447.5,1.6,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-26 17:00:00,86.9,101.1,78.9,77.12,0.0,0,0,0,21.9,2.0,97.0,999.3,88.2,2.3,246.1,0.9,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-08-26 18:00:00,84.2,94.1,77.0,79.06,0.0,0,0,0,16.1,8.1,100.0,1001.0,88.9,2.5,182.4,0.7,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-26 19:00:00,84.2,96.1,78.8,83.9,0.0,0,0,0,16.6,4.7,80.0,1002.0,88.9,2.5,50.2,0.2,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-26 20:00:00,85.7,99.6,79.4,81.49,0.0,0,0,0,14.3,6.1,74.0,1001.8,88.4,1.4,1.4,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-26 21:00:00,84.2,96.1,78.8,83.9,0.0,0,0,0,15.2,4.7,90.0,1004.0,88.9,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-26 22:00:00,82.4,92.4,78.8,88.91,0.0,0,0,0,15.9,10.3,90.0,1004.0,88.9,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-26 23:00:00,84.0,96.2,79.3,85.92,0.0,0,0,0,16.3,6.0,74.0,1003.1,89.7,1.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-27 00:00:00,77.0,77.0,75.2,94.19,0.0,0,0,0,16.3,8.1,100.0,1004.0,100.0,1.9,0.0,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-27 01:00:00,77.0,77.0,75.2,94.19,0.0,0,0,0,16.6,5.8,70.0,1004.0,100.0,1.9,0.0,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-27 02:00:00,78.9,78.9,77.2,94.52,0.603,100,0,0,15.7,1.0,44.0,1002.4,89.7,1.3,0.0,0.0,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999",True
2024-08-27 03:00:00,77.0,77.0,75.2,94.19,0.0,0,0,0,18.6,3.4,40.0,1003.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-27 04:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,19.9,8.1,70.0,1003.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-27 05:00:00,79.4,79.4,78.9,98.43,0.0,0,0,0,20.4,6.6,74.0,1002.8,88.4,1.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-27 06:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,19.7,5.8,80.0,1004.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 07:00:00,82.4,92.4,78.8,88.91,0.0,0,0,0,19.5,9.2,80.0,1004.0,50.0,1.9,5.6,0.0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 08:00:00,84.1,96.8,79.6,86.58,0.0,0,0,0,20.8,9.8,77.0,1003.8,81.2,1.4,61.8,0.2,1,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-08-27 09:00:00,86.0,99.4,78.8,79.19,0.0,0,0,0,20.8,9.2,100.0,1005.0,88.9,2.5,142.4,0.5,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 10:00:00,87.8,102.4,78.8,74.79,0.0,0,0,0,23.0,11.4,100.0,1005.0,88.9,2.5,247.1,0.9,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 11:00:00,90.0,105.0,78.3,68.73,0.0,0,0,0,23.0,10.5,76.0,1003.7,81.2,2.5,554.5,2.0,6,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",False
2024-08-27 12:00:00,89.6,105.1,78.8,70.66,0.0,0,0,0,20.8,9.2,90.0,1005.0,88.9,3.1,566.4,2.0,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 13:00:00,89.6,105.1,78.8,70.66,0.0,0,0,0,23.0,11.4,90.0,1005.0,88.9,3.1,778.3,2.8,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 14:00:00,90.3,109.7,80.8,73.76,0.013,100,0,0,32.4,8.1,90.0,1002.1,81.2,2.6,605.5,2.2,6,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42139099999,42181099999",True
2024-08-27 15:00:00,87.8,102.4,78.8,74.79,0.0,0,0,0,29.3,9.2,100.0,1003.0,88.9,3.1,335.2,1.2,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 16:00:00,87.8,102.4,78.8,74.79,0.0,0,0,0,21.0,11.4,100.0,1003.0,88.9,3.1,269.4,1.0,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 17:00:00,83.6,94.1,78.0,83.13,0.018,100,0,0,17.4,6.7,110.0,1001.3,82.3,2.3,192.3,0.7,2,,"Rain, Partially cloudy",rain,"42182099999,42176099999,VIDP,42139099999,42181099999",True
2024-08-27 18:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,13.9,4.7,130.0,1004.0,88.9,2.5,112.3,0.4,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-27 19:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,10.3,5.8,110.0,1005.0,88.9,2.5,39.7,0.1,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-27 20:00:00,83.7,95.8,79.3,86.67,0.0,0,0,0,10.7,3.7,110.0,1004.9,78.8,2.3,1.3,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-27 21:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,11.2,4.7,130.0,1006.0,88.9,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-27 22:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,17.0,3.4,110.0,1006.0,88.9,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-27 23:00:00,82.5,93.6,79.8,91.45,0.0,0,0,0,17.9,2.6,126.0,1004.7,78.8,1.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-28 00:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,17.0,2.2,108.3,1006.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-28 01:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,12.1,3.4,90.0,1006.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-28 02:00:00,81.6,90.5,78.7,90.83,0.0,0,0,0,13.0,1.3,110.0,1004.0,81.3,1.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-28 03:00:00,77.0,77.0,77.0,100.0,0.0,0,0,0,21.9,10.3,70.0,1006.0,100.0,1.9,0.0,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-28 04:00:00,77.0,77.0,75.2,94.19,0.0,0,0,0,11.4,8.1,80.0,1005.0,100.0,1.9,0.0,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-28 05:00:00,77.1,77.1,76.8,99.05,0.351,100,0,0,11.0,1.3,116.0,1004.2,100.0,1.3,0.0,0.0,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999",True
2024-08-28 06:00:00,77.0,77.0,75.2,94.19,0.0,0,0,0,10.7,5.8,70.0,1006.0,100.0,1.9,0.0,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-28 07:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,9.8,5.8,90.0,1006.0,88.9,1.9,7.3,0.0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-28 08:00:00,81.5,91.0,79.5,93.5,0.0,0,0,0,13.9,2.0,91.0,1004.9,66.9,1.3,79.7,0.3,1,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-08-28 09:00:00,82.4,92.4,78.8,88.91,0.0,0,0,0,15.7,6.9,100.0,1006.0,88.9,2.5,202.1,0.7,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-28 10:00:00,86.0,99.4,78.8,79.19,0.0,0,0,0,16.3,9.2,100.0,1006.0,88.9,2.5,320.5,1.2,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-28 11:00:00,88.2,105.8,80.5,78.13,0.0,0,0,0,18.3,6.8,127.0,1004.5,67.0,1.6,498.1,1.8,5,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",False
2024-08-28 12:00:00,87.8,105.1,80.6,79.33,0.0,0,0,0,20.4,8.1,90.0,1005.0,88.9,2.5,428.1,1.5,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-28 13:00:00,87.8,102.4,78.8,74.79,0.0,0,0,0,25.5,6.9,100.0,1004.0,88.9,2.5,719.7,2.6,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-28 14:00:00,91.7,109.9,79.7,68.15,0.0,0,0,0,25.1,4.4,76.0,1001.8,72.7,2.5,617.2,2.2,6,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",False
2024-08-28 15:00:00,89.6,102.5,77.0,66.58,0.0,0,0,0,22.8,5.8,80.0,1002.0,50.0,2.5,660.5,2.4,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-28 16:00:00,87.8,102.4,78.8,74.79,0.0,0,0,0,19.7,5.8,80.0,1001.0,88.9,2.5,390.3,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-28 17:00:00,86.1,102.4,80.8,84.25,0.067,100,0,0,15.2,10.0,94.0,1000.4,95.3,0.9,241.6,0.9,2,,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42139099999,42181099999",True
2024-08-28 18:00:00,77.0,77.0,77.0,100.0,0.0,0,0,0,10.7,3.4,180.0,1002.0,100.0,1.2,114.1,0.4,1,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-28 19:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,11.2,0.0,0.0,1003.0,100.0,1.9,26.4,0.1,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-28 20:00:00,80.7,89.0,79.7,96.79,0.076,100,0,0,12.3,0.6,134.7,1002.3,92.9,1.3,0.7,0.0,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999",True
2024-08-28 21:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,12.5,4.7,50.0,1004.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-28 22:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,11.4,5.8,60.0,1004.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-28 23:00:00,81.4,91.1,80.0,95.3,0.0,0,0,0,11.0,1.3,64.0,1003.0,89.7,1.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-29 00:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,11.4,3.4,130.0,1003.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-29 01:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,13.0,2.2,150.0,1003.0,88.9,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-29 02:00:00,80.8,88.9,79.3,95.15,0.301,100,0,0,11.0,0.6,108.5,1001.3,100.0,1.3,0.0,0.0,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999",True
2024-08-29 03:00:00,78.8,78.8,78.8,100.0,0.0,0,0,0,9.2,8.1,160.0,1002.0,100.0,1.2,0.0,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-29 04:00:00,77.0,77.0,77.0,100.0,0.0,0,0,0,8.1,8.1,140.0,1003.0,100.0,1.2,0.0,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-29 05:00:00,77.3,77.3,77.2,99.85,2.327,100,0,0,10.3,2.0,116.0,1002.5,100.0,1.3,0.0,0.0,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999",True
2024-08-29 06:00:00,77.0,77.0,77.0,100.0,0.0,0,0,0,9.2,9.2,110.0,1004.0,100.0,1.9,0.0,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-29 07:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,9.4,10.3,110.0,1005.0,100.0,1.9,0.9,0.0,0,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-29 08:00:00,78.5,78.5,78.1,98.52,0.13,100,0,0,13.4,6.3,76.0,1004.9,99.9,1.3,20.6,0.1,0,,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42139099999,42181099999",True
2024-08-29 09:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,17.7,10.3,90.0,1007.0,100.0,1.9,59.8,0.2,1,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-29 10:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,19.9,10.3,90.0,1007.0,100.0,1.2,78.6,0.3,1,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-29 11:00:00,81.1,90.4,80.3,97.49,0.333,100,0,0,21.3,4.2,92.0,1005.1,99.7,0.8,113.0,0.4,1,,"Rain, Overcast",rain,"42182099999,VIDP,42139099999,42181099999",True
2024-08-29 12:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,20.6,5.8,100.0,1006.0,100.0,1.2,132.9,0.5,1,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-29 13:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,19.0,5.8,90.0,1005.0,100.0,1.9,667.3,2.4,7,,Overcast,cloudy,"VIDP,42181099999",False
2024-08-29 14:00:00,82.8,96.8,82.1,97.64,0.0,0,0,0,19.0,6.6,118.0,1003.6,99.7,0.9,518.1,1.9,5,,Overcast,fog,"42182099999,VIDP,42139099999,42181099999",False
2024-08-29 15:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,17.4,4.7,110.0,1004.0,88.9,2.5,499.8,1.8,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-29 16:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,14.8,4.7,120.0,1003.0,88.9,3.1,423.9,1.5,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-29 17:00:00,82.4,94.0,80.5,93.83,0.134,100,0,0,12.5,1.0,115.0,1001.7,64.6,2.6,356.3,1.3,4,,"Rain, Partially cloudy",rain,"42182099999,42176099999,VIDP,42139099999,42181099999",True
2024-08-29 18:00:00,84.2,98.2,80.6,88.99,0.0,0,0,0,9.8,3.4,110.0,1004.0,88.9,3.1,215.5,0.8,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-29 19:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,6.7,0.0,0.0,1004.0,88.9,3.1,65.4,0.2,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-29 20:00:00,81.5,91.1,79.8,94.54,0.0,0,0,0,4.9,0.6,113.3,1004.1,59.9,2.5,1.4,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-29 21:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,6.0,3.4,110.0,1006.0,88.9,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-29 22:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,6.7,4.7,80.0,1006.0,88.9,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-29 23:00:00,80.2,87.4,79.2,96.88,0.0,0,0,0,6.7,1.3,84.0,1005.0,44.1,1.4,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-30 00:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,6.5,2.2,115.0,1006.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-30 01:00:00,78.8,78.8,78.8,100.0,0.0,0,0,0,6.7,3.4,100.0,1006.0,50.0,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-30 02:00:00,79.4,79.4,78.4,96.89,0.0,0,0,0,6.9,1.0,90.0,1004.9,41.6,1.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-30 03:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,5.6,4.7,70.0,1006.0,27.2,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-30 04:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,4.0,3.4,90.0,1006.0,27.2,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-30 05:00:00,78.5,78.5,77.7,97.22,0.0,0,0,0,4.0,1.3,70.0,1004.9,14.9,1.2,0.0,0.0,0,,Clear,clear-night,"42182099999,VIDP,42181099999",False
2024-08-30 06:00:00,78.8,78.8,77.0,94.23,0.0,0,0,0,4.3,5.8,80.0,1006.0,27.2,1.2,0.0,0.0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 07:00:00,82.4,90.8,77.0,83.79,0.0,0,0,0,4.9,3.4,80.0,1007.0,27.2,1.2,7.0,0.0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 08:00:00,83.2,96.9,81.4,94.53,0.0,0,0,0,6.9,1.3,116.0,1006.0,14.9,1.2,96.2,0.3,1,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-08-30 09:00:00,87.8,108.2,82.4,84.11,0.0,0,0,0,8.1,5.8,110.0,1008.0,27.2,2.5,261.7,0.9,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 10:00:00,87.8,105.1,80.6,79.33,0.0,0,0,0,11.4,5.8,120.0,1008.0,50.0,3.1,487.7,1.8,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 11:00:00,90.6,107.8,79.5,70.13,0.0,0,0,0,11.9,4.7,97.0,1006.8,43.0,1.7,579.7,2.1,6,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",False
2024-08-30 12:00:00,93.2,110.3,78.8,63.14,0.0,0,0,0,11.9,3.4,160.0,1008.0,50.0,3.1,744.2,2.7,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 13:00:00,93.2,107.5,77.0,59.5,0.0,0,0,0,11.4,3.4,100.0,1007.0,50.0,3.1,813.8,2.9,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 14:00:00,92.9,110.9,79.4,64.95,0.0,0,0,0,10.3,3.3,244.0,1004.2,44.2,2.6,733.7,2.6,7,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",False
2024-08-30 15:00:00,93.2,105.0,75.2,56.04,0.0,0,0,0,9.4,3.4,240.0,1005.0,50.0,3.1,701.3,2.5,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 16:00:00,87.8,102.4,78.8,74.79,0.0,0,0,0,23.0,11.4,270.0,1005.0,88.9,1.9,513.3,1.8,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 17:00:00,88.4,104.8,79.8,75.71,0.0,0,0,0,10.1,6.6,277.0,1003.6,79.8,2.2,399.6,1.4,4,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-08-30 18:00:00,84.2,94.1,77.0,79.06,0.0,0,0,0,10.7,3.4,280.0,1005.0,50.0,2.5,182.5,0.7,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-30 19:00:00,84.2,94.1,77.0,79.06,0.0,0,0,0,12.8,2.2,285.9,1006.0,50.0,2.5,30.4,0.1,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-30 20:00:00,84.0,95.7,78.8,84.38,0.012,100,0,0,9.8,2.6,243.0,1005.9,50.0,2.5,0.5,0.0,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999",True
2024-08-30 21:00:00,84.2,98.2,80.6,88.99,0.0,0,0,0,5.4,2.2,230.0,1008.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-30 22:00:00,84.2,98.2,80.6,88.99,0.0,0,0,0,4.0,3.4,220.0,1008.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-30 23:00:00,83.1,94.7,79.6,89.17,0.0,0,0,0,4.9,2.9,246.0,1006.4,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-31 00:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,5.4,3.4,240.0,1008.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-31 01:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,5.1,3.4,240.0,1007.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-31 02:00:00,82.2,92.1,79.0,90.29,0.0,0,0,0,4.9,2.7,246.0,1005.6,50.0,1.6,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-31 03:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,5.4,3.4,300.0,1006.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-31 04:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,5.4,3.4,240.0,1007.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999",False
2024-08-31 05:00:00,80.7,88.1,78.4,92.7,0.0,0,0,0,5.8,1.0,250.0,1005.1,57.1,1.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999",False
2024-08-31 06:00:00,80.6,88.1,78.8,94.27,0.0,0,0,0,6.7,3.4,240.0,1007.0,50.0,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-31 07:00:00,82.4,94.1,80.6,94.32,0.0,0,0,0,6.9,4.7,250.0,1007.0,50.0,1.9,8.1,0.0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-31 08:00:00,84.4,97.8,79.9,86.4,0.0,0,0,0,8.9,5.4,268.0,1005.6,36.3,1.3,114.1,0.4,1,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-08-31 09:00:00,87.8,102.4,78.8,74.79,0.0,0,0,0,10.5,4.7,270.0,1007.0,27.2,1.9,300.7,1.1,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-31 10:00:00,89.6,108.1,80.6,74.95,0.0,0,0,0,12.3,5.8,280.0,1007.0,50.0,2.5,483.6,1.7,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-31 11:00:00,92.6,111.0,79.7,66.36,0.0,0,0,0,14.1,8.5,269.0,1005.1,44.1,2.5,645.3,2.3,6,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",False
2024-08-31 12:00:00,91.4,107.8,78.8,66.78,0.0,0,0,0,15.2,9.2,260.0,1006.0,50.0,2.5,760.0,2.7,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-31 13:00:00,94.7,112.4,78.8,60.33,0.0,0,0,0,15.0,9.2,252.0,1005.2,50.0,2.5,831.8,3.0,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD",False
2024-08-31 14:00:00,94.6,113.2,79.4,61.64,0.0,0,0,0,14.8,6.8,290.0,1003.3,51.2,2.5,715.9,2.6,7,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999",False
2024-08-31 15:00:00,95.0,116.1,80.6,63.35,0.0,0,0,0,13.9,9.2,290.0,1005.0,50.0,3.1,680.6,2.5,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-31 16:00:00,93.2,113.5,80.6,66.98,0.0,0,0,0,13.0,9.2,280.0,1004.0,50.0,3.1,433.2,1.6,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
2024-08-31 17:00:00,93.5,112.0,79.6,64.17,0.0,0,0,0,12.1,4.7,292.0,1001.9,44.0,2.5,348.7,1.3,3,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999",False
2024-08-31 18:00:00,91.4,114.3,82.4,75.11,0.0,0,0,0,11.4,5.8,300.0,1004.0,50.0,2.5,225.8,0.8,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999",False
